system:index,20230204T091201_20230204T091332_T35UNT_NDVI,20230207T092141_20230207T092337_T35UNT_NDVI,20230209T091029_20230209T091028_T35UNT_NDVI,20230212T092029_20230212T092026_T35UMT_NDVI,20230212T092029_20230212T092026_T35UNT_NDVI,20230214T091051_20230214T091332_T35UNT_NDVI,20230306T090831_20230306T091330_T35UNS_NDVI,20230306T090831_20230306T091330_T35UNT_NDVI,20230319T092031_20230319T092026_T35UMT_NDVI,20230319T092031_20230319T092026_T35UNT_NDVI,20230326T090611_20230326T091116_T35UNS_NDVI,20230326T090611_20230326T091116_T35UNT_NDVI,20230418T092031_20230418T092027_T35UMT_NDVI,20230418T092031_20230418T092027_T35UNT_NDVI,20230423T092029_20230423T092030_T35UMT_NDVI,20230423T092029_20230423T092030_T35UNS_NDVI,20230423T092029_20230423T092030_T35UNT_NDVI,20230425T090551_20230425T091049_T35UNS_NDVI,20230425T090551_20230425T091049_T35UNT_NDVI,20230428T092031_20230428T092028_T35UNT_NDVI,20230430T090559_20230430T091055_T35UNS_NDVI,20230430T090559_20230430T091055_T35UNT_NDVI,20230508T092031_20230508T092028_T35UNT_NDVI,20230510T090559_20230510T091059_T35UNS_NDVI,20230510T090559_20230510T091059_T35UNT_NDVI,20230513T092029_20230513T092031_T35UMT_NDVI,20230513T092029_20230513T092031_T35UNT_NDVI,20230520T090559_20230520T091054_T35UNT_NDVI,20230523T091559_20230523T091940_T35UNT_NDVI,20230525T090601_20230525T091013_T35UNT_NDVI,20230528T092031_20230528T092032_T35UMT_NDVI,20230528T092031_20230528T092032_T35UNS_NDVI,20230528T092031_20230528T092032_T35UNT_NDVI,20230530T090559_20230530T091053_T35UNT_NDVI,20230602T091559_20230602T091939_T35UMT_NDVI,20230602T091559_20230602T091939_T35UNT_NDVI,20230604T090601_20230604T091053_T35UNT_NDVI,20230617T092031_20230617T092032_T35UNT_NDVI,20230619T090559_20230619T091056_T35UNT_NDVI,20230624T090601_20230624T091055_T35UNT_NDVI,20230702T091559_20230702T091943_T35UMT_NDVI,20230702T091559_20230702T091943_T35UNT_NDVI,20230709T090559_20230709T091057_T35UNS_NDVI,20230709T090559_20230709T091057_T35UNT_NDVI,20230712T091559_20230712T091940_T35UMT_NDVI,20230712T091559_20230712T091940_T35UNS_NDVI,20230712T091559_20230712T091940_T35UNT_NDVI,20230717T092031_20230717T092032_T35UMT_NDVI,20230717T092031_20230717T092032_T35UNS_NDVI,20230717T092031_20230717T092032_T35UNT_NDVI,20230719T090559_20230719T091058_T35UNT_NDVI,20230729T090559_20230729T091058_T35UNT_NDVI,20230801T091559_20230801T091943_T35UMT_NDVI,20230801T091559_20230801T091943_T35UNS_NDVI,20230801T091559_20230801T091943_T35UNT_NDVI,20230803T090601_20230803T091014_T35UNS_NDVI,20230803T090601_20230803T091014_T35UNT_NDVI,20230806T092031_20230806T092037_T35UMT_NDVI,20230806T092031_20230806T092037_T35UNS_NDVI,20230806T092031_20230806T092037_T35UNT_NDVI,20230813T090601_20230813T091445_T35UNS_NDVI,20230813T090601_20230813T091445_T35UNT_NDVI,20230816T092031_20230816T092034_T35UMT_NDVI,20230816T092031_20230816T092034_T35UNT_NDVI,20230821T091559_20230821T092555_T35UMT_NDVI,20230821T091559_20230821T092555_T35UNS_NDVI,20230821T091559_20230821T092555_T35UNT_NDVI,20230823T090601_20230823T091022_T35UNT_NDVI,20230828T090559_20230828T091557_T35UNS_NDVI,20230828T090559_20230828T091557_T35UNT_NDVI,20230905T092031_20230905T092033_T35UMT_NDVI,20230905T092031_20230905T092033_T35UNS_NDVI,20230905T092031_20230905T092033_T35UNT_NDVI,20230907T090559_20230907T090731_T35UNS_NDVI,20230907T090559_20230907T090731_T35UNT_NDVI,20230910T091559_20230910T092601_T35UMT_NDVI,20230910T091559_20230910T092601_T35UNS_NDVI,20230910T091559_20230910T092601_T35UNT_NDVI,20230912T090601_20230912T091011_T35UNS_NDVI,20230912T090601_20230912T091011_T35UNT_NDVI,20230915T092031_20230915T092032_T35UNT_NDVI,20230917T090629_20230917T091535_T35UNS_NDVI,20230917T090629_20230917T091535_T35UNT_NDVI,20230922T090701_20230922T091334_T35UNS_NDVI,20230922T090701_20230922T091334_T35UNT_NDVI,20230925T092031_20230925T092341_T35UNT_NDVI,20230927T090659_20230927T090954_T35UNT_NDVI,20230930T091709_20230930T092515_T35UMT_NDVI,20230930T091709_20230930T092515_T35UNS_NDVI,20230930T091709_20230930T092515_T35UNT_NDVI,20231005T092031_20231005T092029_T35UNT_NDVI,20231010T091819_20231010T091814_T35UMT_NDVI,20231010T091819_20231010T091814_T35UNS_NDVI,20231010T091819_20231010T091814_T35UNT_NDVI,20231017T090859_20231017T090944_T35UNS_NDVI,20231017T090859_20231017T090944_T35UNT_NDVI,20231022T091021_20231022T091332_T35UNT_NDVI,20231104T092141_20231104T092333_T35UNT_NDVI,20231119T092159_20231119T092200_T35UMT_NDVI,20231119T092159_20231119T092200_T35UNS_NDVI,20231119T092159_20231119T092200_T35UNT_NDVI,20231221T091401_20231221T091404_T35UNT_NDVI,20231231T091401_20231231T091358_T35UNT_NDVI,lc,remapped,.geo
0000000000000000024b,,,,,,,,,,,,,,,,,,,,,,0.5923322412162141,,,,,,,,,,,0.3383775403440134,,,,,,,,,,,,,,0.5689690214436071,,,,,,,,,,0.740863129260048,,,0.686434514803681,,0.6916196147600809,,,,,,,,,,,0.5139939092995088,,,,,0.6615955452529751,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.169584390233478,51.522497033962544]}"
0000000000000000024c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6798486752845263,,,,,,,,,,,,,0.6950601092001208,,,,,,,,,,,,,0.6773045980741107,,0.6434019016030154,,,0.6825601103084158,,0.6097738553607275,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.152523810766137,51.51621969287728]}"
0000000000000000024d,,,,,,,,,,,,,,,,,,,,,,0.5575115582705085,,,,,,,,,,,,,,,,,,,,,,,,,0.58616788087248,,,0.667206763275086,,,,,,,0.7335658823551775,,,0.7173309631628785,,0.7068009172437413,,0.6938387920526691,,,,,,,,,,,0.5269120461275788,,,0.7122437451161495,,0.4115956183734124,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.291520968630625,51.52464911759253]}"
0000000000000000024e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5072249883697146,,,,,,,0.7756615719016717,,,0.7493231396556171,,0.7283764335573936,,,,,,,,,,,,,0.6684415344478322,,,0.6926162128005169,,,,,,,0.32456873184969637,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.291878396945904,51.4993899757177]}"
0000000000000000024f,,,,,,,,,,,,,,,,,,,,,,0.5585836239007055,,,,,,,,,,,0.34738742223942903,,,,,,,,,,,,,,,,,0.514020520948769,,,,,,,0.6825408559132055,,,0.6957877590542748,,0.6159835317237577,,,,,,,,,,,,,,,,0.7235819324344194,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.24750009145617,51.52468970770961]}"
00000000000000000250,,,,,,,,,,,,,,,,,,,,,,0.6196808840682447,,,,,,,,,,,,,,,,,,,,,,,,,0.2301089294643359,,,,,,,,,,0.8131990390840301,,,0.7723625198243157,,0.5902933103967957,,,,,,,,,,,,,0.48641322975526324,,,0.7848107557988762,,0.3110555406330394,,,,,,,,,,0.1860513199213681,,,,0.21435299684671588,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.208721202590674,51.54232878718674]}"
00000000000000000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8089015825805751,,,,,0.47481140163209706,,,,,,,,,,,,,,,,0.6799223833884241,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.16617985691849,51.531099471821136]}"
00000000000000000252,,,,,,,,,,,,,,,,,,,,,,0.38252735300128965,,,,,,,,,,,0.4413566225780651,,,,,,,,,,,,,,0.5016221504092487,,,0.5054308989691356,,,,,,,0.6271337501856745,,,0.6289701460440413,,0.5329770322829959,,,,,0.49285040339645075,,,0.4052422679200465,,,0.5162971586056577,,0.48149254803214214,,,0.6359535380015298,,0.45872251327886604,,,,,0.24413519503037676,,,,,0.4194081867633223,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.266218220574945,51.48408576172226]}"
00000000000000000253,,,,,,,,,,,,,,,,,,,,,,0.4622732419140485,,,,,,,,,,,0.3089173467251179,,,,,,,,,,,,,,0.6490384217292544,,,0.6318438642419655,,,,,,,0.7045219769012901,,,0.6937956254498489,,0.6938854889804814,,0.5221550056453195,,,,,,,,,,,,,,0.6658437929185881,,,,,,,0.18403054189249501,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.264517813707172,51.53667697633398]}"
00000000000000000254,,,,,,,,,,,,,,,,,,,,,,0.5967737689715664,,,,,,,,,,,0.4087465892032701,,,,,,,,,,,,,,,,,0.41460370179476924,,,,,,,0.7234938796145035,,,0.7024786360139479,,0.645489314651273,,,,,0.20385730793686951,,,,,,0.3933156555742363,,,,,0.7210183235523112,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.248620606155235,51.49814468056225]}"
00000000000000000255,,,,,,,,,,,,,,0.21884199672815752,,,,,0.2849219492098101,,,0.6732613287545116,,,,,,,,,,,0.3657356512114034,,,,,,,,,,,0.15710706917607054,,,0.3283267559783529,,,,,,,,,,0.7391547251855975,,,0.6457355825268493,,0.534528828532247,,,,,,,,,,,0.18604213587280846,,0.2918559837908972,,,0.5980947754280367,,0.2306009488446372,,,0.18302675230162485,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.199062133609335,51.550598124080494]}"
00000000000000000256,,,,,,,,,,,,,,,,,,,,,,0.5428600662689901,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6761172763885014,,,,,,,0.7220590703882057,,,0.7088254190085967,,0.6976887864861089,,0.6937586588113487,,,,,,,,,0.5936539844861106,,0.6030859551191871,,,0.6844646619831354,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.26110187951743,51.53938387580073]}"
00000000000000000257,,,,,,,,,,,,,,,,,,,,,,0.49186457528008354,,,,,,,,,,,0.36484424759741546,,,,,,,,,,,,,,,,,0.6190647199040368,,,,,,,0.6783753252353798,,,0.6495950532878608,,0.6448897693703234,,0.5493982627548598,,,0.43374810453985824,,,,,,0.451233423215732,,0.6131715070363345,,,0.6339847381963751,,,,,,,,,,,,0.2559418866153207,,,,0.11540718724668161,,0.03706326857716048,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.285054253130358,51.51285015251938]}"
00000000000000000258,,,,,,,,,,,,,,,,,,,,,,0.45852099375930233,,,,,,,,,,,0.3637570008939626,,,,,,,,,,,,,,,,,0.7439195251518907,,,,,,,0.7929491043901769,,,0.7746156562212644,,0.7701801910422016,,,,,0.5223414011282715,,,,,,0.7308718918943081,,0.5326361415607859,,,0.7601465536893901,,0.2720295832811299,,,,,,,,,,0.3236480045751109,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.231952956763358,51.483679487362615]}"
00000000000000000259,,,,,,,,,,,,,,,,,,,,,,0.5854534122949284,,,,,,,,,,,0.3315870905138738,,,,,,,,,,,,,,0.6969994986408692,,,0.6904821305318214,,,,,,,0.7260682862632128,,,0.7153444521281184,,0.7023755338997527,,0.7053838772297987,,,,,,0.10617837681521634,,,,,0.5065294956944697,,,0.7092325352216794,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.288400094110422,51.527474222285484]}"
0000000000000000025a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4962253240095515,,,0.45564501575466726,,,,,,,0.5966738713166071,,,0.5265065281907447,,0.5520231705876976,,,,,,,,,,,,,,,,0.5979193248310868,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.261630013867876,51.5353198731677]}"
0000000000000000025b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521955091126111,,,,,,,0.7565125326991352,,,0.7275129759392771,,0.714405671809536,,,,,,,,,,,,,0.5439668642420347,,,0.6621166091927596,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.288252348690733,51.50534089934318]}"
0000000000000000025c,,,,,,,,,,,,,,,,,,,,,,0.3107443332942435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096113813977664,,,0.5152409494328661,,0.5195233181220333,,,,,,,,,,,,,,,,0.6580136004759342,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.21384860931443,51.53659653781743]}"
0000000000000000025d,,,,,,,,,,,,,,,,,,,,,,0.5143996197350171,,,,,,,,,,,,,,,,,,,,,,,,,0.6034506021443409,,,,,,,,,,,,,0.5851153931379859,,0.578354941338909,,,,,0.5504724605013184,,,0.4745481456218123,,,,,0.558945734619824,,,0.5654899623929238,,0.5154630419483531,,,,,0.35424961416629436,,,,,0.5280144871497641,,,,0.3356309743965564,,0.13469655970597214,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.190389798040062,51.512722699390046]}"
0000000000000000025e,,,,,,,,,,,,,,,,,,,,,,0.541502010051896,,,,,,,,,,,,,,,,,,,,,,,,,0.647665612146157,,,0.6531167148597657,,,,,,,0.7008591894389821,,,0.6803372586800669,,0.635375051001032,,0.5643254203590947,,,,,,,,,0.658570146952627,,0.5351661680236696,,,0.6760416253894365,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.279536532997152,51.53213834924294]}"
0000000000000000025f,,,,,,,,,,,,,,,,,,0.3746108166755192,0.43615345822440255,,0.40730211510409575,0.4720843049133716,,,,,,,,,,0.3805549358294394,0.4424127244354646,,,,,,,,,,0.36586283907598377,0.42983972418064975,,0.3749775398615537,0.43177798356599006,,0.4163901113869111,0.4682436575965276,,,,0.4345931156692591,0.5080453680486096,0.44496179194677443,0.5142877422222475,,0.43165703344236966,0.5069982159435074,0.4413794695384919,0.5092414954081684,,,,,,,,,,,,0.41164900926775944,0.4776824162660543,,0.45221063906913983,0.5234826697784216,,,,,,,,,,,,,,,0.4119581982932664,0.47098556978632267,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.27371114694396,51.44936482922563]}"
00000000000000000260,,,,,,,,,,,,,,,,,,,,,,0.5437033304822148,,,,,,,,,,,0.5433729853219186,,,,,,,,,,,,,,,,,0.5362685858662707,,,,,,,0.43154162479366037,,,0.5593649998408596,,0.5563601445313754,,,,,0.5187936322489023,,,,,,,,0.5467617313067118,,,0.5579827270405092,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.195184379609092,51.49941928423364]}"
00000000000000000261,,,,0.01021211609548452,0.010609171287813425,,,,,,,,,,0.5145377616087595,,0.5818258514479986,,,,,,,,,,,,,,0.47344211439967426,,0.46947073436378084,,,,,,,,,,,,0.6352628700587214,,0.6284662082352065,,,,,,,,,,,0.6621846001164443,,0.6579058232491249,,,,,0.42564999516588764,,0.4279683182299002,,,,0.4674730381998075,,0.4611510407356989,,,0.6548655717010671,,0.6459568364549927,,,,,,,,,,0.475649265340126,,0.4708620404440259,,0.5422554301296503,,0.5325348847577361,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.129984883282177,51.52785663461153]}"
00000000000000000262,,,,,,,,,,,,,,,,,,,0.3269033580004764,,,0.5949826428409066,,,,,,,,,,,0.5257034705880007,,,,,,,,,,,,,,0.6561409613442799,,,0.6463707913887474,,,,,,,0.6802221947516444,,,0.6695627618809136,,0.6723567833976141,,0.6660506206304849,,,,,,,,,,,0.5944531204478811,,,0.669929454656415,,0.5037223364220185,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.28614566311699,51.528099279870744]}"
00000000000000000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4709382691080608,,,,,,,,,,,,,,,,,0.6370371639593388,,,,,,,,,,0.6359053760969721,,0.6325945724435404,,0.5921316961852872,,,,,,,,,,,,,,0.6211241067401947,,,,,,,,0.09644369189701384,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.280615472518253,51.510258272455765]}"
00000000000000000264,,,,,,,,,,,,,,,,,,,,,,0.49968894072671055,,,,,,,,,,,0.561109881417281,,,,,,,,,,,,,,,,,0.6274434401064503,,,,,,,0.6629698121088162,,,0.6538939878783799,,0.6556707771997603,,,,,0.5320066452837315,,,,,,0.6338247640603254,,0.5217802770554073,,,0.655364443115096,,,,,,,,,,,,0.24309196372151104,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.217627814774936,51.48793298299072]}"
00000000000000000265,,,,,,,,,,,,,,,,,0.42807840584627355,,,,,,,,,,,,,,,,0.4857533611948528,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7336848155170882,,,,,,,,,,,,,0.6414621787276669,,,,,0.723201863484588,,,,,,,,,,,,0.5018462809035027,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.14228425421905,51.53198813689316]}"
00000000000000000266,,,,,,,,,,,,,,,,,,,,,,0.6133449574987364,,,,,,,,,,,0.3715599495537427,,,,,,,,,,,,,,0.5826199914322419,,,0.688490670419334,,,,,,,0.723723032306922,,,0.7136233984207621,,0.7105534599751843,,,,,,,,,,,0.7058685220558357,,0.4683198105721247,,,0.7133749947796604,,0.24906306688477395,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.264727820962577,51.5234989235207]}"
00000000000000000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4977949105557941,,,,,,,,,,,,,,0.5847996749034544,,,,,,,,,,,,,0.6011501652042882,,,,,,,,,,,,,0.6011616578177801,,,,,0.5971867758400586,,,,,,,,,,,,0.545396346083574,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.14285326712134,51.517629202679096]}"
00000000000000000268,,,,,,,,,,,,,,,0.504578822594381,,0.5636708052520579,,,,,,,,,,,,,,0.45714643063729044,,0.4522217266819104,,,,,,,,,,,,0.5579314745472672,,0.5518474701851134,,,,,,,,,,,0.6748424844136314,,0.6705524449716079,,,,,0.2875374317709821,,0.2919063992511118,,,,0.6063006655429226,,0.5997396131762032,,,0.6722217929336219,,0.6631175991899573,,,,,,,,,,0.41404054562250775,,0.40993017904342166,,0.45405577045449325,,0.4429462130377893,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.131514898248934,51.528789490550004]}"
00000000000000000269,,,,,,,,,,,,,,,,,,,,,,0.48919260711356355,,,,,,,,,,,0.470283603857434,,,,,,,,,,,,,,0.6697640493343207,,,0.6461188178213816,,,,,0.4127482392079706,,0.6956062277698734,,,0.6799873337994358,,0.6800162559734181,,0.6745057323622325,,,,,,,,,0.6288760978889033,,,,,0.6576513946732155,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.272810898658037,51.53588498585123]}"
0000000000000000026a,,,,,,,,,,,,,,,,,,,0.43145671115170264,,,0.6255932143486006,,,,,,,,,,,0.48979260105124406,,,,,,,,,,,,,,0.5736896991729736,,,0.6620274464559663,,,,,0.34620399999510404,,0.6987799026257867,,,0.6909608966639252,,0.6886289798213241,,,,,,,,,,,0.6132915937711322,,0.5363733481928334,,,0.6936546076182065,,,,,,,,,,,,,,,,0.23681249423902861,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.27130859790513,51.52771034639803]}"
0000000000000000026b,,,,,,,,,,,,,,,,,,,,,,0.6237030951073921,,,,,,,,,,,0.6100011758523193,,,,,,,,,,,,,,,,,0.6429968501975477,,,,,,,,,,0.6772381118636013,,0.6762869947351295,,,,,0.25466310504883055,,,,,,,,0.6058650154645752,,,0.6880261227657465,,0.39578251530524017,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.291640443729875,51.47497636629277]}"
0000000000000000026c,,,,,,,,,,,,,,,,,,,,,,0.5335597216812662,,,,,,,,,,,0.2898175332551641,,,,,,,,,,,,,,0.6200696104237823,,,0.6363256556106532,,,,,0.20326928540962894,,0.6936243936047803,,,0.6709736670766558,,0.6680271933678867,,0.649235538884896,,,0.47165154870134907,,,0.36316768490538304,,,,,0.5689092950215415,,,0.6664592030367343,,0.5539073127737932,,,,,,,,,,,,,,0.27215343227191846,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.29071451692119,51.523516252480405]}"
0000000000000000026d,,,,,,,,,,,,,,,,,,,,,,0.5826300345445706,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5405519819584023,,,,,,,,,,0.7670727989841211,,0.5982382327250613,,,,,0.29297920243810366,,,,,,0.5250797815063373,,0.29689701871266444,,,0.7482937294609693,,,,,,,,,,,,,,,,0.11924654758976701,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.239178347919573,51.47051774543]}"
0000000000000000026e,,,,,,,,,,,,,,,,,,,0.14991693343975648,,,0.5166527456572266,,,,,,,,,,,0.47686318988973053,,,,,,,,,,,,,,,,,0.6267985596137793,,,,,,,0.6937034616664964,,,0.6838059386158206,,0.6878177577676146,,,,,0.13899243215855017,,,0.28334074955678584,,,0.43382114077371264,,0.5212242154577692,,,0.7067057144344528,,0.38225539998402674,,,0.25899625054292397,,0.15177305485385886,,,,,,,,,0.10118074103547872,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.243938179710312,51.52451090061106]}"
0000000000000000026f,,,,,,,,,,,,,,,,,,,0.22931624857746827,,,0.6549847675761938,,,,,,,,,,,0.5034531606635809,0.06069967177719757,,,,,,,,,,0.11839347472942335,,,0.13082785607060068,,,0.0952247697141976,,,,,,,0.6296375592887536,,,0.4028886683673816,,0.5118942105310574,,,,,0.008675639692888239,,,,,,,,0.05646496328637173,,,0.7132198282109907,,0.01528539260228475,,,0.031202161528355952,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.240887477333622,51.49786137228732]}"
00000000000000000270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5903149608041154,,0.5848539455407331,,,,,,,,,,,0.6025192159103429,,0.5985156808580672,,,,,,,,,,,0.6121080244749852,,0.6064739201614916,,,0.6114726047667246,,0.6037403120745878,,,,,,,,,,0.5650847720451095,,0.5606269709377332,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.138036862254456,51.519107229050675]}"
00000000000000000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26923010219522076,,0.26904117223086543,,,,,,,,,,,,,,,,,,,,,,,,,0.7877448771545946,,0.7831435184630137,,,0.02355726249093642,0.023038879408587676,,,,,,,0.6365042707276722,,0.6316257853086303,,,0.8045310130735644,,0.7946891860356406,,,,,,,,,,0.09474791758725433,,0.09400741353867546,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.130880148719267,51.53192171884272]}"
00000000000000000272,,,,,,,,,,,,,,,,,,,,,,0.5890014420290923,,,,,,,,,,,0.36687635713153416,,,,,,,,,,,,,,,,,0.43659160277740755,,,,,,,0.6948603221348354,,,0.7436720892415296,,0.5129535505020159,,,,,,,,,,,,,,,,0.754724408493561,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.256375825319463,51.49731171238948]}"
00000000000000000273,,,,,,,,,,,,,,,,,,,,,,0.48046074473128025,,,,,,,,,,,0.3189479676233668,,,,,,,,,,,,,,,,,,,,,,,,0.7111213247792251,,,0.6806344608871304,,0.6537178477732773,,,,,,,,,,,,,0.23050697360719954,,,0.6710332190098406,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.203095128942543,51.5173554908879]}"
00000000000000000274,,,,,,,,,,,,,,,,,,,0.5907724661891963,,,0.643347427823376,,,,,,,,,,,0.6073747261040876,,,,,,,,,,,,,,0.6442315431138556,,,0.6395640144813088,,,,,0.6795092223723189,,0.6956273107842254,,,0.6866617744742067,,0.6859375246528054,,,,,0.15821874898577493,,,,,,0.5714761637776347,,0.6708168259012997,,,0.6949043287441574,,0.4839530762901652,,,0.2787711375694967,,,,,,,,,,,0.6655997383891861,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.28034203713035,51.45477554108823]}"
00000000000000000275,,,,,,,,,,,,,,,,,,,,,,0.5824044227870414,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6237023675522837,,,,,,,,,,0.6927675434521267,,0.6899869870436706,,,,,,,,,,,,,0.5055747130830812,,,0.702117627710442,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.267979087841386,51.51917263945798]}"
00000000000000000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6736581124145699,,,,,,,,,,,,,0.6944658590011856,,0.3527313223501452,,0.07752136565119772,,,,,,,,,0.6835626536756416,,0.6166699312441474,,,0.6857421652259741,,0.5042499094322966,,,,,,,,,,,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.15549283568051,51.515966069405636]}"
00000000000000000277,,,,,,,,,,,,,,,,,0.5085712668576748,,,,,,,,,,,,,,,,0.49031489655003796,,,,,,,,,,,,,,0.6040047073310195,,,,,,,,,,,,,0.6134050852046803,,,,,,,0.4622290502059487,,,,,,0.6059050774898659,,,,,0.5994804508291405,,0.34758903839690886,,,,,,,,,,0.5474653976574506,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.149097003336635,51.528230169891174]}"
00000000000000000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7293229343669485,,,,,,,,,,,,,0.6415691264902924,,,,,0.7089157531591229,,0.2978035949525379,,,,,,,,,,0.2751455104269949,,,,,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.1519116228923,51.53316662858505]}"
00000000000000000279,,,,,,,,,,,,,,,,,,,0.3626660040987322,,,0.4929929798017013,,,,,,,,,,,0.5055454043574344,,,,,,,,,,,,,,0.5313303843647444,,,,,,,,,,0.5545315787094791,,,0.5365461556414087,,0.5349079163031243,,,,,,,,,,,0.4236080878986523,,0.520830501369338,,,0.5256464657734852,,0.5176664125216521,,,0.5037691276224833,,,,,,,0.5018637093151508,,,,0.5267117392449152,,0.49101313360694315,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.177412488653232,51.502407857925355]}"
0000000000000000027a,,,,,,,,,,,,,,,,,,,0.1500553613076675,,,0.42740398915716854,,,,,,,,,,,0.527300959744421,,,,,,,,,,,,,,,,,0.6244884696947475,,,,,,,0.6750438625580059,,,0.6488266703493201,,0.6275517535047467,,,,,0.5710388893713486,,,0.4733796999568031,,,0.5598115148592968,,0.5831636687795592,,,0.6381137352141123,,0.5429815130979837,,,,,,,,,,,,,,0.3672569190023167,,,,,,,,,,5,5,"{""type"":""Point"",""coordinates"":[27.26725210829637,51.4911770060428]}"
